replicate,seed,posterior,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,frac_bad,n_steps_run,converged,secs,cpu_secs
4,1004,free,1,om_ka,0.11813229758013895,0.4,-70.46692560496527,-203.8925967450138,2014.485683794566,0.0,17000,True,5.695005178451538,5.707098999999971
4,1004,free,1,sigma,0.22421187008185184,0.2,12.105935040925914,-203.8925967450138,2014.485683794566,0.0,17000,True,5.695008039474487,5.707098999999971
4,1004,free,8,CL,3.010954426946571,3.0,0.3651475648856965,-195.16321703494748,1823.319546263016,0.0,3750,True,1.956510066986084,2.1103899999999953
4,1004,free,8,V,29.60996256887856,30.0,-1.3001247704047951,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565181732177734,2.1103899999999953
4,1004,free,8,ka,1.18633985621692,1.2,-1.1383453152566578,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565222263336182,2.1103899999999953
4,1004,free,8,om_CL,0.3291709533258543,0.3,9.723651108618096,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565260410308838,2.1103899999999953
4,1004,free,8,om_V,0.1971070051856212,0.2,-1.446497407189412,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565300941467285,2.1103899999999953
4,1004,free,8,om_ka,0.25288593587290764,0.4,-36.778516031773094,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565339088439941,2.1103899999999953
4,1004,free,8,sigma,0.21124644096248643,0.2,5.62322048124321,-195.16321703494748,1823.319546263016,0.0,3750,True,1.9565379619598389,2.1103899999999953
4,1004,free,64,CL,3.023705000535466,3.0,0.7901666845155327,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.68434190750122,19.92356699999999
4,1004,free,64,V,29.479975707388185,30.0,-1.73341430870605,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.684348821640015,19.92356699999999
4,1004,free,64,ka,1.1876240518719243,1.2,-1.0313290106729693,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.684354066848755,19.92356699999999
4,1004,free,64,om_CL,0.33241483956129086,0.3,10.804946520430292,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.68435788154602,19.92356699999999
4,1004,free,64,om_V,0.2067022418534341,0.2,3.351120926717049,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.684361934661865,19.92356699999999
4,1004,free,64,om_ka,0.31764298785896394,0.4,-20.58925303525902,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.684365034103394,19.92356699999999
4,1004,free,64,sigma,0.20655586786976554,0.2,3.277933934882765,-194.24553931369047,1727.5753841205271,0.0,8500,True,14.68436884880066,19.92356699999999
4,1004,amortized,1,CL,2.997840681048672,3.0,-0.07197729837759385,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888506174087524,13.576842999999997
4,1004,amortized,1,V,29.868261781914974,30.0,-0.4391273936167532,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888513088226318,13.576842999999997
4,1004,amortized,1,ka,1.1850683147271048,1.2,-1.2443071060745936,-205.79657486937595,2378.357518797779,0.0,25000,False,12.88851809501648,13.576842999999997
4,1004,amortized,1,om_CL,0.3265743112940651,0.3,8.858103764688375,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888521909713745,13.576842999999997
4,1004,amortized,1,om_V,0.2063935677303115,0.2,3.196783865155747,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888525009155273,13.576842999999997
4,1004,amortized,1,om_ka,0.08467861895218892,0.4,-78.83034526195277,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888529062271118,13.576842999999997
4,1004,amortized,1,sigma,0.22786852204165045,0.2,13.93426102082522,-205.79657486937595,2378.357518797779,0.0,25000,False,12.888532161712646,13.576842999999997
4,1004,amortized,8,CL,3.051796598579641,3.0,1.7265532859880306,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.392287969589233,7.004705000000001
4,1004,amortized,8,V,29.88294056763292,30.0,-0.39019810789026127,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.3922951221466064,7.004705000000001
4,1004,amortized,8,ka,1.1730860094956537,1.2,-2.2428325420288573,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.3922998905181885,7.004705000000001
4,1004,amortized,8,om_CL,0.32991141762688575,0.3,9.970472542295255,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.392303943634033,7.004705000000001
4,1004,amortized,8,om_V,0.19245803486644097,0.2,-3.770982566779518,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.3923070430755615,7.004705000000001
4,1004,amortized,8,om_ka,0.26003032464151976,0.4,-34.99241883962006,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.392331838607788,7.004705000000001
4,1004,amortized,8,sigma,0.20952049772504178,0.2,4.760248862520882,-195.19588427644274,1669.0554117649929,0.0,9250,True,6.392336130142212,7.004705000000001
4,1004,amortized,64,CL,2.927774766657931,3.0,-2.4075077780689735,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.652676820755005,62.64286800000002
4,1004,amortized,64,V,29.668440051814247,30.0,-1.1051998272858417,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65268397331238,62.64286800000002
4,1004,amortized,64,ka,1.1691179145490365,1.2,-2.5735071209136247,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65268802642822,62.64286800000002
4,1004,amortized,64,om_CL,0.32972336559179255,0.3,9.907788530597522,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65269207954407,62.64286800000002
4,1004,amortized,64,om_V,0.2034899240117457,0.2,1.7449620058728466,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65269613265991,62.64286800000002
4,1004,amortized,64,om_ka,0.30639603538759413,0.4,-23.40099115310147,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65269899368286,62.64286800000002
4,1004,amortized,64,sigma,0.20881582507557706,0.2,4.407912537788522,-194.2238299292649,2088.5726708737507,0.0,23750,True,47.65270209312439,62.64286800000002
5,1005,free,1,CL,2.7877498175382724,3.0,-7.075006082057585,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679490804672241,6.6887629999999945
5,1005,free,1,V,31.03631860160766,30.0,3.4543953386922035,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679497957229614,6.6887629999999945
5,1005,free,1,ka,1.15417811025371,1.2,-3.8184908121908223,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679502964019775,6.6887629999999945
5,1005,free,1,om_CL,0.3018061234883545,0.3,0.6020411627848388,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.67950701713562,6.6887629999999945
5,1005,free,1,om_V,0.19380148455741456,0.2,-3.099257721292728,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679510831832886,6.6887629999999945
5,1005,free,1,om_ka,0.2519290568391369,0.4,-37.017735790215774,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679513931274414,6.6887629999999945
5,1005,free,1,sigma,0.21098015878557724,0.2,5.490079392788616,-169.58039851624397,1413.7796990713061,0.0,20000,True,6.679517030715942,6.6887629999999945
5,1005,free,8,CL,2.7551722267014287,3.0,-8.160925776619044,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047571897506714,7.524244999999951
5,1005,free,8,V,30.55228799692244,30.0,1.8409599897414708,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047578811645508,7.524244999999951
5,1005,free,8,ka,1.1597943853269774,1.2,-3.3504678894185442,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047583818435669,7.524244999999951
5,1005,free,8,om_CL,0.31348957687403245,0.3,4.496525624677487,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047587871551514,7.524244999999951
5,1005,free,8,om_V,0.19761483024939816,0.2,-1.1925848753009254,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047590732574463,7.524244999999951
5,1005,free,8,om_ka,0.36620552991872235,0.4,-8.448617520319418,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047595024108887,7.524244999999951
5,1005,free,8,sigma,0.1930174241594083,0.2,-3.491287920295849,-162.6098455840064,1620.9032975033372,0.0,13750,True,7.047598838806152,7.524244999999951
5,1005,free,64,CL,2.77173057559632,3.0,-7.608980813455993,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402184009552002,18.989427999999975
5,1005,free,64,V,30.59682877622291,30.0,1.9894292540763676,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402192115783691,18.989427999999975
5,1005,free,64,ka,1.139796501490064,1.2,-5.016958209161334,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402196168899536,18.989427999999975
5,1005,free,64,om_CL,0.3119134800503159,0.3,3.971160016771965,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402199983596802,18.989427999999975
5,1005,free,64,om_V,0.2112715830191767,0.2,5.635791509588344,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402204036712646,18.989427999999975
5,1005,free,64,om_ka,0.3596308813486639,0.4,-10.092279662834033,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402207136154175,18.989427999999975
5,1005,free,64,sigma,0.19383520967336884,0.2,-3.0823951633155846,-162.2839744133373,1933.5648234953221,0.0,7750,True,14.402211904525757,18.989427999999975
5,1005,amortized,1,CL,2.834123319417488,3.0,-5.529222686083735,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916270017623901,13.609972999999968
5,1005,amortized,1,V,31.54141789930463,30.0,5.138059664348767,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916276931762695,13.609972999999968
5,1005,amortized,1,ka,1.1549142274517095,1.2,-3.757147712357541,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916299104690552,13.609972999999968
5,1005,amortized,1,om_CL,0.2829956671977257,0.3,-5.668110934091438,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916303157806396,13.609972999999968
5,1005,amortized,1,om_V,0.1882692183701796,0.2,-5.865390814910207,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916306257247925,13.609972999999968
5,1005,amortized,1,om_ka,0.19396746201571638,0.4,-51.50813449607091,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.91631007194519,13.609972999999968
5,1005,amortized,1,sigma,0.23726183838220605,0.2,18.63091919110302,-182.60694298420424,1368.6540714298924,0.0,25000,False,12.916313171386719,13.609972999999968
5,1005,amortized,8,CL,2.7233530623495223,3.0,-9.221564588349255,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847273826599121,12.919151000000056
5,1005,amortized,8,V,30.647566407429775,30.0,2.1585546914325824,-162.73137853979011,902.8843018646461,0.0,17000,True,11.84728193283081,12.919151000000056
5,1005,amortized,8,ka,1.113655369118053,1.2,-7.195385906828908,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847286939620972,12.919151000000056
5,1005,amortized,8,om_CL,0.30988813381292596,0.3,3.2960446043086566,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847290754318237,12.919151000000056
5,1005,amortized,8,om_V,0.199407937016793,0.2,-0.29603149160351006,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847294807434082,12.919151000000056
5,1005,amortized,8,om_ka,0.3365417128707046,0.4,-15.864571782323852,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847298622131348,12.919151000000056
5,1005,amortized,8,sigma,0.1995128555858239,0.2,-0.2435722070880525,-162.73137853979011,902.8843018646461,0.0,17000,True,11.847302913665771,12.919151000000056
5,1005,amortized,64,CL,2.809340618277988,3.0,-6.355312724067065,-162.32657012827949,1808.35956704161,0.0,20500,True,40.17877006530762,53.33673999999996
5,1005,amortized,64,V,30.67065454224458,30.0,2.2355151408152687,-162.32657012827949,1808.35956704161,0.0,20500,True,40.17877793312073,53.33673999999996
5,1005,amortized,64,ka,1.1446364743119386,1.2,-4.61362714067178,-162.32657012827949,1808.35956704161,0.0,20500,True,40.178784132003784,53.33673999999996
5,1005,amortized,64,om_CL,0.300258612648808,0.3,0.08620421626933292,-162.32657012827949,1808.35956704161,0.0,20500,True,40.178788900375366,53.33673999999996
5,1005,amortized,64,om_V,0.2113339869068666,0.2,5.6669934534332995,-162.32657012827949,1808.35956704161,0.0,20500,True,40.178791999816895,53.33673999999996
5,1005,amortized,64,om_ka,0.36069799156692434,0.4,-9.825502108268921,-162.32657012827949,1808.35956704161,0.0,20500,True,40.17879605293274,53.33673999999996
5,1005,amortized,64,sigma,0.19317446437795827,0.2,-3.4127678110208723,-162.32657012827949,1808.35956704161,0.0,20500,True,40.17879891395569,53.33673999999996
6,1006,free,1,CL,3.0190575120541916,3.0,0.6352504018063865,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604541063308716,5.61466699999994
6,1006,free,1,V,28.997006921163813,30.0,-3.3433102627872913,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604548215866089,5.61466699999994
6,1006,free,1,ka,1.0890702784635684,1.2,-9.244143461369296,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604552984237671,5.61466699999994
6,1006,free,1,om_CL,0.2736828127322415,0.3,-8.772395755919502,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604557037353516,5.61466699999994
6,1006,free,1,om_V,0.03348038371943793,0.2,-83.25980814028104,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604560852050781,5.61466699999994
6,1006,free,1,om_ka,0.48645903586633205,0.4,21.614758966583008,-192.103764116444,3351.3701084434306,0.0,16750,True,5.60456395149231,5.61466699999994
6,1006,free,1,sigma,0.22621736037552323,0.2,13.108680187761609,-192.103764116444,3351.3701084434306,0.0,16750,True,5.604567050933838,5.61466699999994
6,1006,free,8,CL,3.0642666522108915,3.0,2.1422217403630484,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.085860967636108,5.463165000000004
6,1006,free,8,V,29.329518924531236,30.0,-2.2349369182292143,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.085868835449219,5.463165000000004
6,1006,free,8,ka,1.1351853578056426,1.2,-5.401220182863117,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.08587384223938,5.463165000000004
6,1006,free,8,om_CL,0.2743474348077073,0.3,-8.550855064097567,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.085878133773804,5.463165000000004
6,1006,free,8,om_V,0.14053923073594904,0.2,-29.730384632025483,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.085881948471069,5.463165000000004
6,1006,free,8,om_ka,0.4270826412767395,0.4,6.770660319184871,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.085886001586914,5.463165000000004
6,1006,free,8,sigma,0.20483531780420233,0.2,2.4176589021011607,-172.7063672181394,1898.4056560314575,0.0,10000,True,5.08588981628418,5.463165000000004
6,1006,free,64,CL,3.022342737332098,3.0,0.7447579110699376,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891315937042236,15.772879999999986
6,1006,free,64,V,29.292290407025778,30.0,-2.35903197658074,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891323804855347,15.772879999999986
6,1006,free,64,ka,1.1465658165391384,1.2,-4.452848621738466,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891329050064087,15.772879999999986
6,1006,free,64,om_CL,0.27674794100839956,0.3,-7.750686330533478,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891333818435669,15.772879999999986
6,1006,free,64,om_V,0.16153948073816016,0.2,-19.230259630919928,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891336917877197,15.772879999999986
6,1006,free,64,om_ka,0.43650140385949865,0.4,9.125350964874656,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891340970993042,15.772879999999986
6,1006,free,64,sigma,0.20115434192599935,0.2,0.577170962999668,-171.63901031618087,1759.8209120180704,0.0,6500,True,11.891343832015991,15.772879999999986
6,1006,amortized,1,CL,3.0079470533508816,3.0,0.2649017783627213,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.00036907196045,12.57307000000003
6,1006,amortized,1,V,29.700668602425385,30.0,-0.9977713252487183,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000375986099243,12.57307000000003
6,1006,amortized,1,ka,1.089641103429516,1.2,-9.196574714207005,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000380754470825,12.57307000000003
6,1006,amortized,1,om_CL,0.27339664364303873,0.3,-8.86778545232042,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000385046005249,12.57307000000003
6,1006,amortized,1,om_V,0.05761038313455841,0.2,-71.19480843272079,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000387907028198,12.57307000000003
6,1006,amortized,1,om_ka,0.42818073602423085,0.4,7.045184006057705,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000391960144043,12.57307000000003
6,1006,amortized,1,sigma,0.24007322138589476,0.2,20.036610692947374,-193.14831353958755,1909.1033210253424,0.0,22750,True,12.000394821166992,12.57307000000003
6,1006,amortized,8,CL,2.969722149803143,3.0,-1.0092616732285602,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.287860870361328,18.526688000000036
6,1006,amortized,8,V,29.093060557568084,30.0,-3.0231314747730544,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.287868976593018,18.526688000000036
6,1006,amortized,8,ka,1.1549537375871186,1.2,-3.7538552010734456,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.28787398338318,18.526688000000036
6,1006,amortized,8,om_CL,0.2689132287115512,0.3,-10.362257096149595,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.287877798080444,18.526688000000036
6,1006,amortized,8,om_V,0.15001259111774162,0.2,-24.993704441129196,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.287882089614868,18.526688000000036
6,1006,amortized,8,om_ka,0.4291296626270554,0.4,7.282415656763838,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.287914037704468,18.526688000000036
6,1006,amortized,8,sigma,0.2024328444247322,0.2,1.2164222123660917,-172.4336684103789,1782.7159865793865,0.0,23500,True,17.28791904449463,18.526688000000036
6,1006,amortized,64,CL,2.9822251825400508,3.0,-0.5924939153316414,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88515090942383,49.96709200000009
6,1006,amortized,64,V,29.592657683287552,30.0,-1.357807722374827,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88516712188721,49.96709200000009
6,1006,amortized,64,ka,1.1282076560871235,1.2,-5.98269532607304,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88517093658447,49.96709200000009
6,1006,amortized,64,om_CL,0.2760611383662865,0.3,-7.979620544571168,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88517498970032,49.96709200000009
6,1006,amortized,64,om_V,0.1602293518061202,0.2,-19.885324096939907,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88517880439758,49.96709200000009
6,1006,amortized,64,om_ka,0.44609364547437247,0.4,11.523411368593113,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.88518190383911,49.96709200000009
6,1006,amortized,64,sigma,0.20104050650864053,0.2,0.5202532543202576,-171.35485476468347,1915.2996781287452,0.0,18250,True,38.885189056396484,49.96709200000009
7,1007,free,1,CL,3.027943994951727,3.0,0.9314664983908946,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.728801965713501,4.7389539999999215
7,1007,free,1,V,30.46244249273011,30.0,1.5414749757670283,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.728808879852295,4.7389539999999215
7,1007,free,1,ka,1.2196673998216216,1.2,1.6389499851351408,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.72881293296814,4.7389539999999215
7,1007,free,1,om_CL,0.28168132165438065,0.3,-6.106226115206448,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.728816747665405,4.7389539999999215
7,1007,free,1,om_V,0.18878590555287766,0.2,-5.607047223561173,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.72882080078125,4.7389539999999215
7,1007,free,1,om_ka,0.32496822516539436,0.4,-18.757943708651414,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.728823900222778,4.7389539999999215
7,1007,free,1,sigma,0.21546251654041831,0.2,7.7312582702091515,-177.18205341555134,871.1896959424643,0.008333333333333333,14000,True,4.728827714920044,4.7389539999999215
7,1007,free,8,CL,3.0029463200783773,3.0,0.09821066927924171,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.000712871551514,4.299609999999916
7,1007,free,8,V,30.02800466129445,30.0,0.09334887098149854,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.000720024108887,4.299609999999916
7,1007,free,8,ka,1.197866104427045,1.2,-0.17782463107957058,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.0007240772247314,4.299609999999916
7,1007,free,8,om_CL,0.29709724509852325,0.3,-0.9675849671589114,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.000728130340576,4.299609999999916
7,1007,free,8,om_V,0.19890908281687975,0.2,-0.5454585915601329,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.000732183456421,4.299609999999916
7,1007,free,8,om_ka,0.3934653768249031,0.4,-1.6336557937742247,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.00073504447937,4.299609999999916
7,1007,free,8,sigma,0.1949750430947104,0.2,-2.512478452644809,-172.95973488674957,1639.5297354698698,0.0,7750,True,4.000739097595215,4.299609999999916
7,1007,free,64,CL,2.9835674385013045,3.0,-0.547752049956518,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.982776165008545,22.982149999999933
7,1007,free,64,V,30.13386245823659,30.0,0.4462081941219627,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.98279309272766,22.982149999999933
7,1007,free,64,ka,1.1949779621707302,1.2,-0.41850315243914993,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.982797145843506,22.982149999999933
7,1007,free,64,om_CL,0.2968634272374419,0.3,-1.0455242541860255,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.982801914215088,22.982149999999933
7,1007,free,64,om_V,0.21027318628200012,0.2,5.136593141000054,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.982805013656616,22.982149999999933
7,1007,free,64,om_ka,0.41349952047413263,0.4,3.3748801185331523,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.98280906677246,22.982149999999933
7,1007,free,64,sigma,0.19170779284381584,0.2,-4.146103578092086,-171.82384465018475,1835.3212186396856,0.0,9750,True,16.98281192779541,22.982149999999933
7,1007,amortized,1,CL,2.9565007160032013,3.0,-1.4499761332266232,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560888051986694,7.918839999999932
7,1007,amortized,1,V,30.091925258053383,30.0,0.3064175268446097,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560895919799805,7.918839999999932
7,1007,amortized,1,ka,1.1964111307506633,1.2,-0.29907243744472145,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560899972915649,7.918839999999932
7,1007,amortized,1,om_CL,0.2959235892521299,0.3,-1.358803582623358,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560903787612915,7.918839999999932
7,1007,amortized,1,om_V,0.1908883140155675,0.2,-4.555842992216258,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560908079147339,7.918839999999932
7,1007,amortized,1,om_ka,0.32183104577827937,0.4,-19.54223855543016,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560910940170288,7.918839999999932
7,1007,amortized,1,sigma,0.21171308748419004,0.2,5.856543742095016,-178.64833062936137,1089.4205732837304,0.0,14000,True,7.560914993286133,7.918839999999932
7,1007,amortized,8,CL,3.002492475861042,3.0,0.08308252870139476,-173.70418589071096,1703.714756355315,0.0,23750,True,17.157751083374023,18.503846000000067
7,1007,amortized,8,V,29.49330423545801,30.0,-1.6889858818066372,-173.70418589071096,1703.714756355315,0.0,23750,True,17.157758951187134,18.503846000000067
7,1007,amortized,8,ka,1.1807962340542948,1.2,-1.6003138288087637,-173.70418589071096,1703.714756355315,0.0,23750,True,17.15776300430298,18.503846000000067
7,1007,amortized,8,om_CL,0.3024958459495449,0.3,0.8319486498482946,-173.70418589071096,1703.714756355315,0.0,23750,True,17.157767295837402,18.503846000000067
7,1007,amortized,8,om_V,0.20646780425681605,0.2,3.233902128408017,-173.70418589071096,1703.714756355315,0.0,23750,True,17.157771110534668,18.503846000000067
7,1007,amortized,8,om_ka,0.3708098842804354,0.4,-7.297528929891161,-173.70418589071096,1703.714756355315,0.0,23750,True,17.157775163650513,18.503846000000067
7,1007,amortized,8,sigma,0.1988953862271108,0.2,-0.5523068864446007,-173.70418589071096,1703.714756355315,0.0,23750,True,17.15777826309204,18.503846000000067
7,1007,amortized,64,CL,2.9559475316360198,3.0,-1.4684156121326748,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.22305917739868,39.66497400000003
7,1007,amortized,64,V,30.228696051896616,30.0,0.7623201729887205,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.223066091537476,39.66497400000003
7,1007,amortized,64,ka,1.2158419872102615,1.2,1.3201656008551277,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.223070859909058,39.66497400000003
7,1007,amortized,64,om_CL,0.300455441499741,0.3,0.1518138332470091,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.223074913024902,39.66497400000003
7,1007,amortized,64,om_V,0.21925823485429263,0.2,9.62911742714631,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.22307801246643,39.66497400000003
7,1007,amortized,64,om_ka,0.395855264937007,0.4,-1.0361837657482524,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.223081827163696,39.66497400000003
7,1007,amortized,64,sigma,0.19196583062261044,0.2,-4.017084688694785,-172.5265182185345,1744.5457026515803,0.0,15000,True,30.223084926605225,39.66497400000003
