scenario,replicate,seed,posterior,family,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,n_steps_run,converged,secs,cpu_secs
dense,1,3001,free,gaussian,64,om_CL,0.3140667598822298,0.3,4.688919960743276,-186.21573935157647,1715.7121269979023,6250,True,11.196506977081299,11.030644000000002
dense,1,3001,free,gaussian,64,om_V,0.16193362155121974,0.2,-19.033189224390135,-186.21573935157647,1715.7121269979023,6250,True,11.196506977081299,11.030644000000002
dense,1,3001,free,gaussian,64,om_ka,0.42904155909255315,0.4,7.260389773138281,-186.21573935157647,1715.7121269979023,6250,True,11.196506977081299,11.030644000000002
dense,1,3001,free,gaussian,64,sigma,0.20571968431499826,0.2,2.859842157499126,-186.21573935157647,1715.7121269979023,6250,True,11.196506977081299,11.030644000000002
dense,1,3001,amortized,gaussian,1,CL,2.9973793226121184,3.0,-0.08735591292938771,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,V,28.776388836029792,30.0,-4.078703879900694,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,ka,1.104692168494822,1.2,-7.942319292098154,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,om_CL,0.3115060637110074,0.3,3.8353545703358103,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,om_V,0.008630487074250626,0.2,-95.68475646287469,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,om_ka,0.508407154118197,0.4,27.101788529549253,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,1,sigma,0.22665938105257066,0.2,13.329690526285324,-205.99513805709475,3741.5785664416103,25000,False,13.3842031955719,13.295313
dense,1,3001,amortized,gaussian,8,CL,2.9808199685603594,3.0,-0.6393343813213548,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,8,V,29.428963959082754,30.0,-1.903453469724153,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,8,ka,1.1663850909794171,1.2,-2.8012424183819036,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,8,om_CL,0.31016602038705554,0.3,3.388673462351851,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,8,om_V,0.1469210904771081,0.2,-26.53945476144595,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
