replicate,seed,ll_reduced,ll_full,dofv,converged_reduced,converged_full,n_steps_reduced,n_steps_full,secs,CL_reduced,V_reduced,ka_reduced,om_CL_reduced,om_V_reduced,sigma_reduced,CL_full,V_full,ka_full,om_CL_full,om_V_full,om_ka_full,sigma_full,sigma_diff
68,5068,-127.03863715491539,-127.07419114587367,-0.07110798191655476,True,True,18000,23000,140.025319814682,3.132220916014079,30.061960132012643,1.2061700823627282,0.3110975158447207,0.20339892629239528,0.19926208927832,3.1750709448443226,29.98549816634185,1.2126711980763758,0.30699249772938986,0.2018122224027373,0.06668911091383505,0.19730632249804214,-0.0019557667802778678
69,5069,-109.03086315772939,-108.8994029004315,0.2629205145957769,True,False,9250,25000,121.43783617019653,3.0546844400189497,30.352706479564286,1.2074180473384002,0.3120610938602681,0.16766509053312711,0.20219289460851145,2.967287755420441,30.36756537285673,1.2000504203933464,0.3099367585543884,0.16960789853371513,0.02658576817178139,0.20053689190435348,-0.0016560027041579717
70,5070,-81.73947204471928,-81.82159367684633,-0.16424326425411095,True,True,14000,22500,126.29916310310364,2.952072568394317,29.25516567400127,1.1474183108146214,0.25057416305053765,0.18057913581467994,0.19621727117728785,2.947079870150812,29.037718337328425,1.1492597383929064,0.24857607389864775,0.18306760279303058,0.038314888911629826,0.19411628138956252,-0.002100989787725327
71,5071,-126.23895199922782,-126.4790255794228,-0.4801471603899472,True,True,11750,24250,126.26739692687988,3.035408016172,29.417330663040566,1.1352755395543581,0.2848527991499399,0.18906614766622318,0.2040630218280111,3.011308767937902,29.118830191629694,1.1602096914380657,0.28632020508559725,0.18322510476124493,0.040595289099683116,0.20586802719482147,0.001805005366810386
72,5072,-112.85419976621492,-111.96870721781919,1.7709850967914633,False,True,25000,12500,123.89949011802673,2.9890926424342767,31.48847431251867,1.194990775036489,0.3172278821293628,0.18603480866476177,0.20028880382600017,2.883427682265347,31.360949233834837,1.212923993290305,0.31841230106988044,0.18269674698637056,0.12189995022246955,0.1967890499043982,-0.0034997539216019835
73,5073,-117.97922812500269,-118.28378091382436,-0.6091055776433336,True,True,15750,5250,68.1302809715271,3.1616706552981397,30.79036452570046,1.2245285583130068,0.2690565412693178,0.17796625160567867,0.207465256082049,3.0891418617796114,31.052320923760313,1.231153587277407,0.27091825788136825,0.17574282800920196,0.048192036674726005,0.20714897062974613,-0.0003162854523028613
74,5074,-128.44977819830828,-129.33909594042507,-1.7786354842335754,True,True,13000,24250,129.34740924835205,2.8789062060167896,29.766304294711663,1.1053293911507647,0.27956624564718857,0.19046727674585348,0.20846822606794302,2.9797053833451477,29.40959726387756,1.097370665996853,0.27574917996200465,0.19604896285581191,0.04076871798069966,0.2066808145879563,-0.0017874114799867058
75,5075,-155.10223454034238,-154.65110519928436,0.9022586821160417,True,True,15500,22750,132.10677289962769,3.0806068594525278,31.35034668515428,1.2298427562678427,0.2948490318402645,0.2064837131585958,0.21358964462543523,2.9566850301376055,31.380069562140402,1.2537239054317562,0.29972993857703156,0.20174826557297526,0.13920080247012928,0.2098621506005385,-0.0037274940248967214
76,5076,-124.96253563366933,-124.49392437200959,0.9372225233194911,True,True,25000,24000,165.624755859375,3.035926105166753,30.344255690597056,1.2042805071725444,0.2749286112148215,0.22303671064206676,0.19926948060712923,3.139006791284328,29.988846532078178,1.2051723986829768,0.27383824489912695,0.22205252188091268,0.012271975450723553,0.19851445952222382,-0.0007550210849054106
77,5077,-134.04065293657953,-134.5228888548308,-0.9644718365025255,True,False,2000,25000,98.46535396575928,2.932775353153381,29.85823247584224,1.204244034211366,0.32858459462046197,0.22803621172216276,0.19660408891244233,2.9351404038608964,29.649560250279592,1.203810894129444,0.33278837569276065,0.22906578569428762,0.03755872989591851,0.19476613572308893,-0.0018379531893533974
78,5078,-118.3996018070471,-118.42501153414341,-0.05081945419260592,True,True,4250,19250,84.14155006408691,3.107809885380404,29.21676452847451,1.1722035111439209,0.28071867865193373,0.2013356214017375,0.19915132116303044,3.007967872414008,29.173678217516468,1.1864352946794847,0.28174921397660907,0.20065096550252565,0.02996855320704065,0.1994150399984105,0.0002637188353800668
79,5079,-150.87270418224458,-150.70475989101845,0.33588858245224174,True,True,10500,22000,113.96983003616333,2.9706475665247076,30.958759199742254,1.218620787728112,0.2967365546397944,0.21486266330448703,0.21001434449285725,3.051480674914923,30.39254693274326,1.2160108995878163,0.29834899620751665,0.21561331693610236,0.025146728268149777,0.20888107000641598,-0.0011332744864412658
80,5080,-127.07302319475772,-126.79656182955976,0.5529227303959203,True,True,18750,12500,104.3679370880127,2.9776917989360263,29.204487525828537,1.1724946071826834,0.3077329863722071,0.20517185493849818,0.1990264882107755,2.9222120021470332,29.24874017816887,1.176658902255821,0.30925086287472975,0.20425230987323878,0.05340308927404839,0.20037553215653103,0.0013490439457555237
81,5081,-85.12505505922445,-86.06555054605352,-1.880990973658129,True,False,23750,25000,166.07578086853027,2.9585528688876135,29.469789087307923,1.1879141132548385,0.2990969298487309,0.17589421298778798,0.19000513496616703,2.916819839649437,29.64680126026756,1.1840989005110214,0.2966819503683899,0.17390056583379643,0.03959475596335044,0.19007073309982772,6.559813366069367e-05
82,5082,-131.53511364491203,-131.35886749497732,0.3524922998694251,True,True,17250,14500,107.31801223754883,2.7231247745812968,29.380085429393475,1.178003390748048,0.343968033413363,0.19067433546354942,0.2012244978843154,2.863604645205093,29.176210783238943,1.1672010063486917,0.3391502017339646,0.19622018120784848,0.047153984027261446,0.19934730484764404,-0.0018771930366713596
